case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p22810_3d_stack,greedy,die_3_MBIST,die_3,stack_0,MBIST,0,CONFIG,0.000000000,0.000001280,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_3_MBIST,die_3,stack_0,MBIST,1,EXECUTE,0.000001280,0.052161280,0.052160000,False,0,True,0.720000000
p22810_3d_stack,greedy,die_3_MBIST,die_3,stack_0,MBIST,2,READOUT,0.052161280,0.052163840,0.000002560,True,0,False,0.800000000
p22810_3d_stack,greedy,die_2_MBIST,die_2,stack_0,MBIST,0,CONFIG,0.000001280,0.000002560,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_2_MBIST,die_2,stack_0,MBIST,1,EXECUTE,0.000002560,0.052642560,0.052640000,False,0,True,0.720000000
p22810_3d_stack,greedy,die_2_MBIST,die_2,stack_0,MBIST,2,READOUT,0.052642560,0.052645120,0.000002560,True,0,False,0.800000000
p22810_3d_stack,greedy,die_1_MBIST,die_1,stack_0,MBIST,0,CONFIG,0.000002560,0.000003840,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_1_MBIST,die_1,stack_0,MBIST,1,EXECUTE,0.000003840,0.062163840,0.062160000,False,0,True,0.720000000
p22810_3d_stack,greedy,die_1_MBIST,die_1,stack_0,MBIST,2,READOUT,0.062163840,0.062166400,0.000002560,True,0,False,0.800000000
p22810_3d_stack,greedy,die_0_MBIST,die_0,stack_0,MBIST,0,CONFIG,0.000003840,0.000005120,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_0_MBIST,die_0,stack_0,MBIST,1,EXECUTE,0.000005120,0.246485120,0.246480000,False,0,True,0.720000000
p22810_3d_stack,greedy,die_0_MBIST,die_0,stack_0,MBIST,2,READOUT,0.246485120,0.246487680,0.000002560,True,0,False,0.800000000
p22810_3d_stack,greedy,die_2_die_3_EXTEST,die_2,stack_0,EXTEST,0,CONFIG,0.052645120,0.052646400,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_2_die_3_EXTEST,die_2,stack_0,EXTEST,1,SHIFT_IN,0.052646400,0.052674133,0.000027733,False,1,False,0.500000000
p22810_3d_stack,greedy,die_2_die_3_EXTEST,die_2,stack_0,EXTEST,2,SHIFT_OUT,0.052674133,0.052701867,0.000027733,False,1,False,0.500000000
p22810_3d_stack,greedy,die_3_die_4_EXTEST,die_3,stack_0,EXTEST,0,CONFIG,0.052163840,0.052165120,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_3_die_4_EXTEST,die_3,stack_0,EXTEST,1,SHIFT_IN,0.052165120,0.052192853,0.000027733,False,1,False,0.500000000
p22810_3d_stack,greedy,die_3_die_4_EXTEST,die_3,stack_0,EXTEST,2,SHIFT_OUT,0.052192853,0.052220587,0.000027733,False,1,False,0.500000000
p22810_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.246487680,0.246488960,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,1,SHIFT_IN,0.246488960,0.246523093,0.000034133,False,1,False,0.500000000
p22810_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,2,SHIFT_OUT,0.246523093,0.246557227,0.000034133,False,1,False,0.500000000
p22810_3d_stack,greedy,die_1_die_2_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.062166400,0.062167680,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_1_die_2_EXTEST,die_1,stack_0,EXTEST,1,SHIFT_IN,0.062167680,0.062201813,0.000034133,False,1,False,0.500000000
p22810_3d_stack,greedy,die_1_die_2_EXTEST,die_1,stack_0,EXTEST,2,SHIFT_OUT,0.062201813,0.062235947,0.000034133,False,1,False,0.500000000
p22810_3d_stack,greedy,die_4_die_5_EXTEST,die_4,stack_0,EXTEST,0,CONFIG,0.000005120,0.000006400,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_4_die_5_EXTEST,die_4,stack_0,EXTEST,1,SHIFT_IN,0.000006400,0.000068267,0.000061867,False,4,False,0.500000000
p22810_3d_stack,greedy,die_4_die_5_EXTEST,die_4,stack_0,EXTEST,2,SHIFT_OUT,0.000068267,0.000130133,0.000061867,False,4,False,0.500000000
p22810_3d_stack,greedy,die_4_INTEST,die_4,stack_0,INTEST,0,CONFIG,0.000130133,0.000131413,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_4_INTEST,die_4,stack_0,INTEST,1,SHIFT_IN,0.000131413,0.000320533,0.000189120,False,4,False,0.500000000
p22810_3d_stack,greedy,die_4_INTEST,die_4,stack_0,INTEST,2,SHIFT_OUT,0.000320533,0.000509653,0.000189120,False,4,False,0.500000000
p22810_3d_stack,greedy,die_3_INTEST,die_3,stack_0,INTEST,0,CONFIG,0.052220587,0.052221867,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_3_INTEST,die_3,stack_0,INTEST,1,SHIFT_IN,0.052221867,0.052942933,0.000721067,False,1,False,0.500000000
p22810_3d_stack,greedy,die_3_INTEST,die_3,stack_0,INTEST,2,SHIFT_OUT,0.052942933,0.053664000,0.000721067,False,1,False,0.500000000
p22810_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,0,CONFIG,0.062235947,0.062237227,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,1,SHIFT_IN,0.062237227,0.063295360,0.001058133,False,1,False,0.500000000
p22810_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,2,SHIFT_OUT,0.063295360,0.064353493,0.001058133,False,1,False,0.500000000
p22810_3d_stack,greedy,die_2_INTEST,die_2,stack_0,INTEST,0,CONFIG,0.052701867,0.052703147,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_2_INTEST,die_2,stack_0,INTEST,1,SHIFT_IN,0.052703147,0.054779093,0.002075947,False,1,False,0.500000000
p22810_3d_stack,greedy,die_2_INTEST,die_2,stack_0,INTEST,2,SHIFT_OUT,0.054779093,0.056855040,0.002075947,False,1,False,0.500000000
p22810_3d_stack,greedy,die_4_scan,die_4,stack_0,scan,0,CONFIG,0.000509653,0.000510933,0.000001280,True,0,False,0.800000000
p22810_3d_stack,greedy,die_4_scan,die_4,stack_0,scan,1,SHIFT_IN,0.246557227,0.250021868,0.003464642,False,4,False,10.850000000
p22810_3d_stack,greedy,die_4_scan,die_4,stack_0,scan,2,CAPTURE,0.250021868,0.250022868,0.000001000,True,0,False,9.765000000
p22810_3d_stack,greedy,die_4_scan,die_4,stack_0,scan,3,SHIFT_OUT,0.250022868,0.253487510,0.003464642,False,4,False,10.850000000
p22810_3d_stack,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.253487510,0.253488790,0.000001280,True,0,False,0.800000000
