case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p34392_5_5d_multi_tower,greedy,die_7_MBIST,die_7,stack_3,MBIST,0,CONFIG,0.000000000,0.000001280,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_7_MBIST,die_7,stack_3,MBIST,1,EXECUTE,0.000001280,0.088801280,0.088800000,False,0,True,0.720000000
p34392_5_5d_multi_tower,greedy,die_7_MBIST,die_7,stack_3,MBIST,2,READOUT,0.088801280,0.088803840,0.000002560,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_4_MBIST,die_4,stack_2,MBIST,0,CONFIG,0.000001280,0.000002560,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_4_MBIST,die_4,stack_2,MBIST,1,EXECUTE,0.000002560,0.123602560,0.123600000,False,0,True,0.720000000
p34392_5_5d_multi_tower,greedy,die_4_MBIST,die_4,stack_2,MBIST,2,READOUT,0.123602560,0.123605120,0.000002560,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_3_MBIST,die_3,stack_1,MBIST,0,CONFIG,0.000002560,0.000003840,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_3_MBIST,die_3,stack_1,MBIST,1,EXECUTE,0.000003840,0.185703840,0.185700000,False,0,True,0.720000000
p34392_5_5d_multi_tower,greedy,die_3_MBIST,die_3,stack_1,MBIST,2,READOUT,0.185703840,0.185706400,0.000002560,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_2_MBIST,die_2,stack_1,MBIST,0,CONFIG,0.000003840,0.000005120,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_2_MBIST,die_2,stack_1,MBIST,1,EXECUTE,0.000005120,0.198605120,0.198600000,False,0,True,0.720000000
p34392_5_5d_multi_tower,greedy,die_2_MBIST,die_2,stack_1,MBIST,2,READOUT,0.198605120,0.198607680,0.000002560,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_0_MBIST,die_0,stack_0,MBIST,0,CONFIG,0.000005120,0.000006400,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_0_MBIST,die_0,stack_0,MBIST,1,EXECUTE,0.000006400,0.246726400,0.246720000,False,0,True,0.720000000
p34392_5_5d_multi_tower,greedy,die_0_MBIST,die_0,stack_0,MBIST,2,READOUT,0.246726400,0.246728960,0.000002560,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_1_MBIST,die_1,stack_0,MBIST,0,CONFIG,0.000006400,0.000007680,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_1_MBIST,die_1,stack_0,MBIST,1,EXECUTE,0.000007680,0.246727680,0.246720000,False,0,True,0.720000000
p34392_5_5d_multi_tower,greedy,die_1_MBIST,die_1,stack_0,MBIST,2,READOUT,0.246728960,0.246731520,0.000002560,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_6_die_7_EXTEST,die_6,stack_3,EXTEST,0,CONFIG,0.000007680,0.000008960,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_6_die_7_EXTEST,die_6,stack_3,EXTEST,1,SHIFT_IN,0.000008960,0.000020960,0.000012000,False,4,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_6_die_7_EXTEST,die_6,stack_3,EXTEST,2,SHIFT_OUT,0.000020960,0.000032960,0.000012000,False,4,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_3_die_7_EXTEST,die_3,stack_1,EXTEST,0,CONFIG,0.185706400,0.185707680,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_3_die_7_EXTEST,die_3,stack_1,EXTEST,1,SHIFT_IN,0.185707680,0.185719680,0.000012000,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_3_die_7_EXTEST,die_3,stack_1,EXTEST,2,SHIFT_OUT,0.185719680,0.185731680,0.000012000,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_5_die_7_EXTEST,die_5,stack_2,EXTEST,0,CONFIG,0.000008960,0.000010240,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_5_die_7_EXTEST,die_5,stack_2,EXTEST,1,SHIFT_IN,0.000010240,0.000022240,0.000012000,False,2,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_5_die_7_EXTEST,die_5,stack_2,EXTEST,2,SHIFT_OUT,0.000022240,0.000034240,0.000012000,False,2,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_die_3_EXTEST,die_2,stack_1,EXTEST,0,CONFIG,0.198607680,0.198608960,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_2_die_3_EXTEST,die_2,stack_1,EXTEST,1,SHIFT_IN,0.198608960,0.198621360,0.000012400,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_die_3_EXTEST,die_2,stack_1,EXTEST,2,SHIFT_OUT,0.198621360,0.198633760,0.000012400,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_3_die_5_EXTEST,die_3,stack_1,EXTEST,0,CONFIG,0.185731680,0.185732960,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_3_die_5_EXTEST,die_3,stack_1,EXTEST,1,SHIFT_IN,0.185732960,0.185745360,0.000012400,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_3_die_5_EXTEST,die_3,stack_1,EXTEST,2,SHIFT_OUT,0.185745360,0.185757760,0.000012400,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_4_die_5_EXTEST,die_4,stack_2,EXTEST,0,CONFIG,0.123605120,0.123606400,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_4_die_5_EXTEST,die_4,stack_2,EXTEST,1,SHIFT_IN,0.123606400,0.123631600,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_4_die_5_EXTEST,die_4,stack_2,EXTEST,2,SHIFT_OUT,0.123631600,0.123656800,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_2_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.246731520,0.246732800,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_0_die_2_EXTEST,die_0,stack_0,EXTEST,1,SHIFT_IN,0.246732800,0.246758000,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_2_EXTEST,die_0,stack_0,EXTEST,2,SHIFT_OUT,0.246758000,0.246783200,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_4_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.246783200,0.246784480,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_0_die_4_EXTEST,die_0,stack_0,EXTEST,1,SHIFT_IN,0.246784480,0.246809680,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_4_EXTEST,die_0,stack_0,EXTEST,2,SHIFT_OUT,0.246809680,0.246834880,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_die_4_EXTEST,die_2,stack_1,EXTEST,0,CONFIG,0.198633760,0.198635040,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_2_die_4_EXTEST,die_2,stack_1,EXTEST,1,SHIFT_IN,0.198635040,0.198660240,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_die_4_EXTEST,die_2,stack_1,EXTEST,2,SHIFT_OUT,0.198660240,0.198685440,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_die_6_EXTEST,die_2,stack_1,EXTEST,0,CONFIG,0.198685440,0.198686720,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_2_die_6_EXTEST,die_2,stack_1,EXTEST,1,SHIFT_IN,0.198686720,0.198711920,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_die_6_EXTEST,die_2,stack_1,EXTEST,2,SHIFT_OUT,0.198711920,0.198737120,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_4_die_6_EXTEST,die_4,stack_2,EXTEST,0,CONFIG,0.123656800,0.123658080,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_4_die_6_EXTEST,die_4,stack_2,EXTEST,1,SHIFT_IN,0.123658080,0.123683280,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_4_die_6_EXTEST,die_4,stack_2,EXTEST,2,SHIFT_OUT,0.123683280,0.123708480,0.000025200,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.246834880,0.246836160,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,1,SHIFT_IN,0.246836160,0.246870960,0.000034800,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,2,SHIFT_OUT,0.246870960,0.246905760,0.000034800,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_6_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.246905760,0.246907040,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_0_die_6_EXTEST,die_0,stack_0,EXTEST,1,SHIFT_IN,0.246907040,0.246941840,0.000034800,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_die_6_EXTEST,die_0,stack_0,EXTEST,2,SHIFT_OUT,0.246941840,0.246976640,0.000034800,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_1_die_7_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.246732800,0.246734080,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_1_die_7_EXTEST,die_1,stack_0,EXTEST,1,SHIFT_IN,0.246907040,0.247003040,0.000096000,True,0,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_1_die_7_EXTEST,die_1,stack_0,EXTEST,2,SHIFT_OUT,0.247003040,0.247099040,0.000096000,True,0,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_1_die_3_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.246734080,0.246735360,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_1_die_3_EXTEST,die_1,stack_0,EXTEST,1,SHIFT_IN,0.247099040,0.247198240,0.000099200,True,0,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_1_die_3_EXTEST,die_1,stack_0,EXTEST,2,SHIFT_OUT,0.247198240,0.247297440,0.000099200,True,0,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_1_die_5_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.246735360,0.246736640,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_1_die_5_EXTEST,die_1,stack_0,EXTEST,1,SHIFT_IN,0.247297440,0.247575840,0.000278400,True,0,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_1_die_5_EXTEST,die_1,stack_0,EXTEST,2,SHIFT_OUT,0.247575840,0.247854240,0.000278400,True,0,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_7_INTEST,die_7,stack_3,INTEST,0,CONFIG,0.088803840,0.088805120,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_7_INTEST,die_7,stack_3,INTEST,1,SHIFT_IN,0.088805120,0.089337920,0.000532800,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_7_INTEST,die_7,stack_3,INTEST,2,SHIFT_OUT,0.089337920,0.089870720,0.000532800,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_6_INTEST,die_6,stack_3,INTEST,0,CONFIG,0.000032960,0.000034240,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_6_INTEST,die_6,stack_3,INTEST,1,SHIFT_IN,0.000034240,0.000907360,0.000873120,False,4,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_6_INTEST,die_6,stack_3,INTEST,2,SHIFT_OUT,0.000907360,0.001780480,0.000873120,False,4,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,0,CONFIG,0.000034240,0.000035520,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,1,SHIFT_IN,0.000035520,0.001181040,0.001145520,False,2,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,2,SHIFT_OUT,0.001181040,0.002326560,0.001145520,False,2,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_3_INTEST,die_3,stack_1,INTEST,0,CONFIG,0.185757760,0.185759040,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_3_INTEST,die_3,stack_1,INTEST,1,SHIFT_IN,0.185759040,0.186909760,0.001150720,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_3_INTEST,die_3,stack_1,INTEST,2,SHIFT_OUT,0.186909760,0.188060480,0.001150720,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_4_INTEST,die_4,stack_2,INTEST,0,CONFIG,0.123708480,0.123709760,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_4_INTEST,die_4,stack_2,INTEST,1,SHIFT_IN,0.123709760,0.125267120,0.001557360,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_4_INTEST,die_4,stack_2,INTEST,2,SHIFT_OUT,0.125267120,0.126824480,0.001557360,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_INTEST,die_2,stack_1,INTEST,0,CONFIG,0.198737120,0.198738400,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_2_INTEST,die_2,stack_1,INTEST,1,SHIFT_IN,0.198738400,0.201240760,0.002502360,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_2_INTEST,die_2,stack_1,INTEST,2,SHIFT_OUT,0.201240760,0.203743120,0.002502360,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.247854240,0.247855520,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,1,SHIFT_IN,0.247855520,0.252146360,0.004290840,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,2,SHIFT_OUT,0.252146360,0.256437200,0.004290840,False,1,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_6_scan,die_6,stack_3,scan,0,CONFIG,0.001780480,0.001781760,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_6_scan,die_6,stack_3,scan,1,SHIFT_IN,0.089870720,0.095560700,0.005689980,False,4,False,10.150000000
p34392_5_5d_multi_tower,greedy,die_6_scan,die_6,stack_3,scan,2,CAPTURE,0.095560700,0.095561700,0.000001000,True,0,False,9.135000000
p34392_5_5d_multi_tower,greedy,die_6_scan,die_6,stack_3,scan,3,SHIFT_OUT,0.095561700,0.101251680,0.005689980,False,4,False,10.150000000
p34392_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,0,CONFIG,0.002326560,0.002327840,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,1,SHIFT_IN,0.002327840,0.008432184,0.006104344,False,2,False,4.900000000
p34392_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,2,CAPTURE,0.008432184,0.008433184,0.000001000,True,0,False,4.410000000
p34392_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,3,SHIFT_OUT,0.008433184,0.014537528,0.006104344,False,2,False,4.900000000
p34392_5_5d_multi_tower,greedy,die_1_INTEST,die_1,stack_0,INTEST,0,CONFIG,0.246736640,0.246737920,0.000001280,True,0,False,0.800000000
p34392_5_5d_multi_tower,greedy,die_1_INTEST,die_1,stack_0,INTEST,1,SHIFT_IN,0.247855520,0.282182240,0.034326720,True,0,False,0.500000000
p34392_5_5d_multi_tower,greedy,die_1_INTEST,die_1,stack_0,INTEST,2,SHIFT_OUT,0.282182240,0.316508960,0.034326720,True,0,False,0.500000000
