case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p22810_2_5d_interposer,greedy,die_3_MBIST,die_3,stack_0,MBIST,0,CONFIG,0.000000000,0.000001280,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_3_MBIST,die_3,stack_0,MBIST,1,EXECUTE,0.000001280,0.052161280,0.052160000,False,0,True,0.720000000
p22810_2_5d_interposer,greedy,die_3_MBIST,die_3,stack_0,MBIST,2,READOUT,0.052161280,0.052163840,0.000002560,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_2_MBIST,die_2,stack_0,MBIST,0,CONFIG,0.000001280,0.000002560,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_2_MBIST,die_2,stack_0,MBIST,1,EXECUTE,0.000002560,0.052642560,0.052640000,False,0,True,0.720000000
p22810_2_5d_interposer,greedy,die_2_MBIST,die_2,stack_0,MBIST,2,READOUT,0.052642560,0.052645120,0.000002560,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_1_MBIST,die_1,stack_0,MBIST,0,CONFIG,0.000002560,0.000003840,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_1_MBIST,die_1,stack_0,MBIST,1,EXECUTE,0.000003840,0.062163840,0.062160000,False,0,True,0.720000000
p22810_2_5d_interposer,greedy,die_1_MBIST,die_1,stack_0,MBIST,2,READOUT,0.062163840,0.062166400,0.000002560,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_0_MBIST,die_0,stack_0,MBIST,0,CONFIG,0.000003840,0.000005120,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_0_MBIST,die_0,stack_0,MBIST,1,EXECUTE,0.000005120,0.246485120,0.246480000,False,0,True,0.720000000
p22810_2_5d_interposer,greedy,die_0_MBIST,die_0,stack_0,MBIST,2,READOUT,0.246485120,0.246487680,0.000002560,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_4_INTEST,die_4,stack_0,INTEST,0,CONFIG,0.000005120,0.000006400,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_4_INTEST,die_4,stack_0,INTEST,1,SHIFT_IN,0.000006400,0.000119872,0.000113472,False,4,False,0.500000000
p22810_2_5d_interposer,greedy,die_4_INTEST,die_4,stack_0,INTEST,2,SHIFT_OUT,0.000119872,0.000233344,0.000113472,False,4,False,0.500000000
p22810_2_5d_interposer,greedy,die_5_INTEST,die_5,stack_0,INTEST,0,CONFIG,0.000006400,0.000007680,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_5_INTEST,die_5,stack_0,INTEST,1,SHIFT_IN,0.000007680,0.000297216,0.000289536,False,2,False,0.500000000
